Session ID,User Number,Trial,Month,Chart Type,Question Type,User Answer,Correct School,Correct Absences,User Absences,Response Time,Correct,Generated Data
20241111_174752,6,3,June,heatmap,lowest,9,School [9],3,3,8.25,Correct,"[[8, 125, 10, 63, 172, 61, 5, 0, 193, 147, 48, 29], [67, 204, 157, 199, 44, 132, 5, 0, 60, 192, 65, 116], [140, 222, 196, 25, 67, 46, 15, 0, 13, 147, 163, 58], [128, 62, 96, 158, 175, 213, 29, 0, 170, 139, 161, 57], [116, 181, 184, 207, 82, 222, 104, 0, 197, 188, 185, 115], [86, 32, 32, 66, 0, 5, 19, 0, 120, 234, 213, 4], [143, 173, 126, 216, 174, 66, 57, 0, 26, 51, 0, 100], [177, 145, 18, 146, 103, 14, 60, 0, 27, 185, 195, 24], [146, 193, 51, 7, 122, 3, 71, 0, 16, 211, 141, 72], [19, 181, 30, 55, 4, 158, 26, 0, 108, 216, 165, 70]]"
20241111_174752,6,4,November,heatmap,highest,9,School [9],232,232,4.78,Correct,"[[63, 216, 118, 145, 173, 0, 65, 0, 51, 124, 223, 77], [39, 215, 137, 177, 111, 51, 8, 0, 202, 207, 217, 55], [48, 160, 18, 196, 234, 185, 30, 0, 89, 183, 36, 68], [8, 186, 64, 44, 125, 6, 59, 0, 101, 64, 172, 40], [221, 140, 88, 140, 66, 230, 38, 0, 49, 215, 26, 93], [214, 216, 92, 100, 194, 39, 101, 0, 2, 7, 144, 30], [192, 99, 155, 3, 138, 180, 83, 0, 46, 82, 151, 37], [125, 176, 65, 137, 234, 34, 100, 0, 29, 171, 28, 23], [154, 79, 120, 182, 31, 222, 112, 0, 187, 193, 232, 102], [91, 229, 107, 101, 106, 177, 47, 0, 82, 212, 33, 72]]"
20241111_174752,6,5,October,heatmap,highest,2,School [2],229,229,4.55,Correct,"[[7, 68, 50, 49, 85, 236, 38, 0, 175, 6, 178, 45], [25, 190, 233, 205, 68, 46, 57, 0, 118, 229, 150, 51], [188, 98, 191, 230, 109, 194, 38, 0, 39, 87, 193, 65], [214, 103, 228, 136, 110, 6, 114, 0, 1, 104, 8, 67], [75, 74, 219, 148, 190, 27, 99, 0, 36, 48, 141, 15], [163, 235, 180, 70, 85, 74, 91, 0, 115, 223, 119, 100], [132, 110, 30, 106, 179, 83, 20, 0, 41, 216, 90, 18], [113, 176, 53, 213, 75, 121, 60, 0, 168, 14, 135, 79], [78, 106, 220, 156, 95, 165, 103, 0, 24, 27, 161, 34], [156, 59, 141, 119, 117, 78, 31, 0, 193, 212, 140, 89]]"
20241111_174752,6,6,January,heatmap,lowest,8,School [8],18,18,6.76,Correct,"[[212, 19, 43, 31, 212, 81, 6, 0, 165, 184, 177, 60], [66, 15, 78, 209, 174, 46, 16, 0, 176, 38, 6, 47], [113, 156, 53, 213, 209, 43, 74, 0, 199, 89, 105, 31], [32, 141, 221, 70, 175, 194, 113, 0, 7, 141, 8, 70], [57, 82, 177, 235, 51, 235, 64, 0, 28, 125, 39, 53], [71, 85, 150, 95, 11, 53, 96, 0, 200, 93, 27, 81], [161, 97, 0, 91, 194, 225, 29, 0, 180, 23, 232, 108], [18, 225, 159, 73, 70, 189, 106, 0, 65, 78, 58, 21], [67, 27, 126, 4, 93, 120, 82, 0, 175, 113, 108, 71], [42, 127, 2, 35, 61, 17, 83, 0, 17, 147, 214, 28]]"
20241111_174752,6,7,March,heatmap,lowest,5,School [3],7,217,11.21,Wrong,"[[53, 76, 12, 4, 197, 133, 72, 0, 25, 101, 182, 79], [139, 221, 163, 130, 75, 16, 68, 0, 222, 206, 133, 2], [119, 218, 7, 31, 72, 58, 39, 0, 179, 76, 146, 71], [232, 161, 65, 224, 178, 84, 2, 0, 129, 29, 173, 48], [12, 133, 217, 113, 156, 179, 4, 0, 229, 234, 115, 48], [221, 50, 189, 158, 141, 95, 111, 0, 188, 170, 166, 90], [72, 190, 200, 59, 186, 213, 99, 0, 31, 56, 38, 53], [144, 215, 57, 161, 152, 135, 41, 0, 222, 216, 52, 99], [224, 216, 175, 38, 92, 146, 37, 0, 174, 98, 51, 72], [187, 198, 84, 58, 33, 24, 99, 0, 167, 201, 70, 8]]"
20241111_174752,6,8,December,heatmap,highest,7,"School [1, 5]",108,20,14.22,Wrong,"[[119, 150, 73, 104, 235, 51, 103, 0, 175, 174, 172, 108], [185, 63, 201, 25, 168, 223, 48, 0, 103, 15, 159, 90], [41, 172, 2, 82, 27, 37, 20, 0, 223, 94, 86, 68], [214, 92, 117, 42, 196, 4, 73, 0, 151, 32, 139, 67], [141, 99, 165, 211, 58, 76, 92, 0, 56, 83, 147, 108], [198, 153, 181, 84, 153, 56, 17, 0, 36, 218, 200, 33], [93, 48, 49, 185, 185, 107, 41, 0, 112, 80, 17, 20], [228, 18, 150, 79, 32, 227, 98, 0, 101, 110, 11, 52], [26, 213, 189, 37, 142, 74, 117, 0, 173, 143, 119, 27], [85, 27, 185, 11, 40, 51, 117, 0, 71, 52, 47, 80]]"
20241111_174752,6,9,January,heatmap,lowest,8,School [2],4,229,7.26,Wrong,"[[218, 50, 185, 7, 36, 170, 118, 0, 190, 25, 122, 83], [4, 224, 54, 31, 51, 157, 70, 0, 49, 185, 166, 87], [192, 141, 19, 201, 97, 54, 33, 0, 72, 109, 183, 16], [25, 83, 97, 167, 63, 12, 74, 0, 185, 221, 122, 116], [165, 167, 0, 58, 191, 89, 97, 0, 32, 219, 4, 3], [32, 29, 84, 216, 105, 18, 81, 0, 149, 96, 236, 109], [31, 186, 32, 5, 162, 183, 107, 0, 213, 75, 98, 72], [229, 229, 89, 28, 74, 138, 102, 0, 21, 21, 231, 76], [34, 70, 176, 118, 91, 0, 3, 0, 53, 170, 151, 108], [224, 190, 63, 146, 103, 31, 35, 0, 6, 233, 42, 25]]"
20241111_174752,6,10,December,heatmap,lowest,4,School [4],20,20,10.88,Correct,"[[137, 164, 95, 64, 206, 31, 0, 0, 42, 137, 111, 90], [13, 108, 148, 168, 233, 88, 40, 0, 118, 229, 152, 63], [214, 62, 24, 85, 190, 149, 8, 0, 150, 16, 117, 86], [81, 106, 173, 114, 51, 116, 3, 0, 9, 111, 187, 20], [25, 91, 190, 210, 8, 144, 82, 0, 89, 141, 168, 27], [175, 213, 98, 122, 92, 144, 111, 0, 87, 126, 216, 97], [228, 199, 118, 67, 184, 128, 4, 0, 115, 96, 144, 88], [231, 133, 179, 214, 112, 164, 113, 0, 113, 186, 135, 21], [218, 99, 58, 61, 114, 94, 76, 0, 22, 234, 20, 33], [67, 140, 50, 215, 5, 172, 98, 0, 229, 155, 6, 57]]"
20241111_174752,6,1,April,scatter,lowest,7,School [7],8,8,8.66,Correct,"[[14, 71, 39, 69, 61, 179, 7, 0, 124, 36, 153, 1], [37, 155, 81, 200, 172, 56, 115, 0, 73, 22, 173, 65], [45, 112, 56, 229, 164, 199, 94, 0, 209, 84, 49, 33], [2, 6, 126, 71, 85, 145, 48, 0, 33, 130, 133, 79], [138, 207, 194, 20, 232, 4, 4, 0, 121, 225, 69, 110], [116, 0, 125, 51, 163, 92, 107, 0, 137, 39, 168, 108], [130, 129, 133, 8, 3, 97, 100, 0, 164, 82, 62, 14], [4, 79, 143, 105, 16, 76, 80, 0, 150, 232, 69, 27], [18, 47, 13, 45, 84, 159, 34, 0, 119, 217, 92, 115], [207, 176, 98, 202, 72, 29, 74, 0, 184, 63, 81, 10]]"
20241111_174752,6,2,July,scatter,lowest,9,School [9],3,3,13.92,Correct,"[[223, 6, 199, 107, 221, 113, 96, 0, 146, 191, 109, 64], [69, 30, 168, 170, 174, 152, 94, 0, 25, 87, 46, 55], [103, 19, 83, 170, 223, 181, 7, 0, 1, 101, 136, 39], [81, 51, 135, 211, 92, 5, 92, 0, 215, 236, 56, 103], [59, 134, 98, 57, 114, 17, 85, 0, 57, 32, 45, 67], [138, 74, 40, 134, 151, 196, 82, 0, 130, 90, 93, 47], [194, 36, 2, 53, 145, 77, 71, 0, 204, 2, 59, 48], [47, 186, 222, 213, 88, 38, 84, 0, 58, 148, 187, 20], [46, 206, 232, 26, 218, 51, 3, 0, 183, 157, 168, 40], [42, 118, 217, 101, 216, 122, 12, 0, 58, 176, 169, 29]]"
20241111_174752,6,3,May,scatter,highest,8,School [8],231,231,8.8,Correct,"[[181, 32, 35, 86, 114, 73, 57, 0, 113, 5, 95, 48], [34, 221, 168, 180, 46, 74, 4, 0, 163, 18, 224, 104], [191, 155, 146, 132, 108, 231, 108, 0, 144, 215, 175, 4], [187, 98, 165, 189, 95, 190, 68, 0, 114, 67, 186, 55], [31, 210, 34, 101, 72, 88, 42, 0, 176, 66, 35, 84], [179, 105, 156, 204, 52, 218, 94, 0, 148, 162, 95, 95], [53, 209, 218, 27, 45, 69, 79, 0, 60, 199, 77, 6], [130, 107, 50, 217, 231, 183, 92, 0, 167, 102, 102, 54], [156, 154, 194, 132, 166, 45, 94, 0, 99, 37, 175, 57], [218, 74, 209, 43, 197, 23, 76, 0, 123, 178, 111, 109]]"
20241111_174752,6,4,February,scatter,highest,9,School [9],196,196,10.98,Correct,"[[163, 87, 191, 71, 235, 126, 61, 0, 42, 151, 43, 67], [140, 160, 167, 210, 231, 229, 62, 0, 18, 226, 168, 108], [212, 97, 228, 149, 225, 97, 42, 0, 22, 153, 196, 53], [151, 45, 212, 109, 230, 145, 3, 0, 90, 194, 28, 2], [200, 145, 169, 39, 90, 29, 10, 0, 149, 23, 88, 12], [98, 44, 102, 194, 108, 136, 18, 0, 209, 28, 93, 93], [136, 125, 217, 8, 146, 82, 30, 0, 193, 34, 6, 1], [144, 182, 186, 135, 103, 53, 51, 0, 90, 83, 136, 21], [218, 196, 98, 148, 202, 31, 39, 0, 79, 43, 172, 84], [115, 171, 221, 152, 135, 16, 94, 0, 176, 154, 131, 80]]"
20241111_174752,6,5,September,scatter,highest,8,School [8],235,235,16.73,Correct,"[[21, 115, 126, 205, 162, 34, 35, 0, 137, 66, 198, 17], [66, 73, 211, 4, 13, 31, 78, 0, 103, 128, 103, 59], [91, 34, 126, 130, 231, 46, 9, 0, 4, 149, 222, 11], [123, 18, 83, 117, 236, 220, 61, 0, 37, 73, 70, 102], [16, 132, 42, 216, 17, 57, 80, 0, 177, 181, 100, 109], [148, 44, 192, 96, 122, 75, 86, 0, 84, 166, 168, 60], [182, 130, 178, 94, 222, 135, 89, 0, 23, 3, 154, 72], [153, 12, 1, 43, 155, 187, 82, 0, 235, 152, 104, 50], [76, 134, 160, 210, 10, 31, 110, 0, 233, 59, 12, 52], [79, 216, 19, 0, 82, 16, 61, 0, 26, 224, 216, 118]]"
20241111_174752,6,6,May,scatter,highest,10,School [10],233,233,5.61,Correct,"[[221, 7, 18, 202, 40, 174, 23, 0, 107, 138, 57, 74], [46, 105, 49, 93, 49, 160, 93, 0, 178, 128, 143, 7], [69, 236, 200, 121, 116, 90, 80, 0, 173, 195, 58, 69], [106, 45, 205, 132, 136, 44, 118, 0, 159, 226, 137, 53], [7, 125, 162, 134, 9, 116, 115, 0, 101, 81, 226, 47], [172, 80, 97, 73, 166, 134, 21, 0, 169, 131, 148, 44], [173, 181, 88, 197, 7, 148, 8, 0, 167, 145, 5, 104], [105, 144, 142, 5, 34, 181, 45, 0, 214, 141, 216, 116], [87, 63, 232, 114, 159, 57, 98, 0, 206, 100, 124, 10], [236, 17, 224, 151, 233, 119, 20, 0, 121, 75, 76, 26]]"
20241111_174752,6,7,August,scatter,lowest,7,"School [1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0,0,14.67,Correct,"[[108, 174, 1, 144, 129, 159, 101, 0, 124, 5, 13, 50], [35, 211, 71, 93, 224, 106, 100, 0, 32, 235, 235, 61], [15, 83, 141, 228, 159, 236, 45, 0, 49, 96, 20, 68], [188, 223, 95, 63, 200, 134, 19, 0, 53, 231, 196, 76], [99, 22, 80, 206, 55, 110, 0, 0, 235, 226, 134, 37], [183, 153, 117, 143, 48, 6, 109, 0, 95, 26, 202, 54], [209, 58, 6, 178, 54, 5, 53, 0, 64, 17, 119, 47], [159, 62, 114, 130, 166, 33, 112, 0, 34, 75, 40, 72], [41, 151, 23, 64, 111, 134, 31, 0, 182, 54, 68, 111], [4, 11, 59, 135, 228, 124, 31, 0, 47, 92, 185, 88]]"
20241111_174752,6,8,September,scatter,highest,8,School [8],208,208,8.88,Correct,"[[152, 187, 236, 103, 150, 26, 114, 0, 106, 84, 169, 109], [46, 123, 120, 143, 135, 39, 59, 0, 188, 69, 155, 60], [66, 186, 39, 164, 16, 187, 77, 0, 199, 219, 30, 17], [64, 187, 121, 52, 124, 112, 13, 0, 22, 22, 117, 107], [27, 145, 166, 220, 149, 90, 73, 0, 161, 131, 31, 117], [5, 236, 200, 233, 226, 178, 91, 0, 10, 220, 77, 77], [194, 227, 132, 205, 23, 131, 80, 0, 153, 213, 63, 62], [29, 170, 18, 172, 59, 198, 114, 0, 208, 126, 164, 28], [119, 66, 43, 209, 28, 49, 43, 0, 203, 22, 135, 73], [26, 231, 220, 132, 213, 33, 5, 0, 160, 34, 119, 67]]"
20241111_174752,6,9,July,scatter,highest,4,School [4],110,110,8.86,Correct,"[[174, 86, 115, 147, 55, 222, 7, 0, 50, 211, 143, 65], [29, 203, 140, 75, 68, 177, 79, 0, 175, 74, 16, 72], [199, 58, 115, 207, 108, 154, 108, 0, 53, 113, 26, 22], [201, 174, 179, 79, 202, 112, 110, 0, 173, 165, 44, 113], [25, 168, 15, 142, 111, 172, 21, 0, 83, 205, 14, 68], [18, 16, 208, 161, 91, 105, 60, 0, 226, 178, 38, 51], [20, 40, 123, 3, 139, 48, 87, 0, 180, 135, 36, 103], [157, 183, 144, 156, 182, 151, 100, 0, 170, 108, 154, 116], [168, 190, 125, 34, 113, 211, 105, 0, 185, 201, 129, 51], [221, 128, 199, 113, 179, 46, 4, 0, 183, 158, 93, 12]]"
20241111_174752,6,10,May,scatter,lowest,8,School [8],29,29,8.29,Correct,"[[140, 95, 44, 220, 38, 44, 61, 0, 160, 193, 65, 15], [11, 97, 35, 21, 60, 128, 115, 0, 80, 166, 179, 2], [11, 87, 137, 139, 123, 79, 92, 0, 41, 78, 43, 90], [17, 223, 50, 186, 52, 80, 59, 0, 227, 197, 63, 105], [146, 131, 99, 69, 54, 52, 107, 0, 75, 68, 4, 100], [82, 225, 20, 206, 85, 2, 40, 0, 199, 136, 70, 60], [67, 46, 2, 80, 107, 68, 30, 0, 231, 182, 234, 108], [46, 94, 211, 83, 29, 96, 91, 0, 50, 108, 195, 49], [125, 58, 32, 68, 85, 201, 51, 0, 14, 103, 180, 70], [205, 12, 84, 86, 209, 213, 50, 0, 112, 76, 166, 65]]"
20241111_175523,7,1,October,heatmap,highest,4,School [4],179,179,7.17,Correct,"[[181, 54, 47, 140, 114, 16, 60, 0, 129, 178, 48, 18], [201, 108, 145, 167, 194, 220, 114, 0, 59, 82, 82, 13], [200, 223, 73, 151, 12, 159, 27, 0, 139, 168, 179, 46], [121, 200, 36, 213, 89, 118, 68, 0, 74, 179, 104, 92], [218, 175, 9, 220, 6, 62, 28, 0, 99, 25, 25, 57], [65, 110, 204, 122, 114, 23, 28, 0, 178, 99, 98, 11], [211, 36, 206, 154, 96, 126, 107, 0, 83, 57, 228, 66], [171, 23, 233, 83, 233, 196, 66, 0, 56, 106, 180, 76], [77, 22, 75, 145, 169, 146, 19, 0, 103, 18, 194, 10], [215, 217, 43, 48, 86, 10, 103, 0, 216, 146, 162, 12]]"
20241111_175523,7,2,November,heatmap,highest,3,School [3],203,203,8.02,Correct,"[[21, 1, 129, 24, 220, 115, 36, 0, 148, 68, 42, 100], [31, 137, 149, 85, 1, 129, 36, 0, 83, 185, 50, 104], [11, 154, 171, 189, 31, 133, 6, 0, 158, 143, 203, 0], [113, 11, 196, 231, 38, 103, 109, 0, 16, 33, 49, 104], [190, 196, 193, 135, 131, 225, 100, 0, 29, 219, 34, 3], [192, 163, 209, 58, 184, 18, 58, 0, 211, 32, 165, 71], [233, 16, 79, 122, 215, 187, 31, 0, 128, 97, 138, 80], [226, 150, 221, 14, 236, 64, 94, 0, 159, 128, 10, 69], [63, 90, 58, 190, 118, 46, 6, 0, 143, 216, 93, 5], [45, 47, 128, 90, 80, 48, 118, 0, 107, 39, 99, 64]]"
20241111_175523,7,3,August,heatmap,lowest,3,"School [1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0,0,14.54,Correct,"[[103, 15, 98, 79, 125, 4, 114, 0, 226, 144, 122, 104], [78, 131, 50, 233, 110, 77, 5, 0, 221, 10, 114, 81], [222, 113, 162, 161, 232, 18, 25, 0, 26, 182, 110, 71], [73, 144, 226, 104, 137, 27, 18, 0, 71, 128, 177, 38], [124, 198, 196, 48, 71, 203, 25, 0, 126, 115, 112, 56], [219, 183, 3, 208, 73, 224, 11, 0, 160, 29, 15, 18], [11, 193, 55, 30, 205, 63, 100, 0, 192, 49, 221, 74], [48, 96, 102, 60, 199, 164, 29, 0, 223, 58, 208, 76], [76, 41, 37, 181, 181, 119, 37, 0, 83, 233, 235, 72], [104, 197, 173, 75, 153, 231, 13, 0, 46, 89, 214, 57]]"
20241111_175523,7,4,May,heatmap,lowest,1,School [1],12,12,5.33,Correct,"[[160, 121, 60, 121, 12, 121, 78, 0, 159, 161, 85, 104], [128, 175, 36, 6, 227, 228, 73, 0, 96, 138, 104, 46], [133, 53, 120, 122, 209, 124, 15, 0, 39, 151, 29, 18], [36, 202, 27, 24, 13, 117, 31, 0, 161, 23, 175, 94], [74, 61, 42, 89, 92, 167, 23, 0, 84, 40, 173, 76], [194, 153, 5, 66, 58, 28, 38, 0, 29, 134, 135, 80], [97, 222, 200, 203, 91, 168, 101, 0, 66, 39, 212, 93], [74, 119, 87, 122, 214, 149, 98, 0, 203, 161, 67, 117], [217, 155, 38, 171, 66, 30, 31, 0, 84, 194, 50, 83], [177, 181, 23, 45, 130, 7, 97, 0, 178, 207, 50, 38]]"
20241111_175523,7,5,December,heatmap,lowest,3,School [9],24,107,13.22,Wrong,"[[63, 118, 64, 174, 131, 18, 7, 0, 82, 164, 147, 108], [139, 49, 199, 78, 60, 134, 11, 0, 102, 210, 142, 77], [196, 216, 127, 130, 135, 132, 21, 0, 137, 143, 110, 107], [82, 11, 17, 179, 4, 146, 110, 0, 137, 74, 57, 59], [36, 99, 140, 21, 6, 136, 73, 0, 122, 63, 124, 82], [11, 32, 19, 186, 221, 72, 27, 0, 22, 122, 64, 29], [11, 168, 54, 54, 87, 210, 65, 0, 156, 33, 158, 32], [232, 205, 170, 202, 212, 27, 17, 0, 39, 160, 183, 105], [232, 17, 134, 236, 189, 49, 91, 0, 62, 174, 163, 24], [79, 202, 149, 147, 201, 104, 109, 0, 192, 115, 19, 89]]"
20241111_175523,7,6,November,heatmap,highest,7,School [4],141,34,9.28,Wrong,"[[37, 189, 107, 214, 54, 220, 59, 0, 109, 114, 61, 16], [223, 133, 179, 126, 158, 229, 16, 0, 55, 163, 108, 13], [65, 166, 117, 144, 204, 152, 76, 0, 164, 175, 28, 9], [142, 105, 89, 149, 155, 216, 84, 0, 228, 207, 141, 64], [171, 14, 73, 81, 138, 20, 28, 0, 154, 16, 139, 118], [205, 68, 154, 124, 106, 21, 25, 0, 16, 74, 57, 89], [67, 74, 162, 173, 145, 142, 34, 0, 225, 163, 34, 68], [166, 158, 217, 57, 183, 96, 87, 0, 126, 196, 45, 112], [140, 220, 236, 21, 49, 162, 36, 0, 214, 184, 100, 78], [193, 90, 168, 107, 100, 134, 63, 0, 233, 193, 105, 16]]"
20241111_175523,7,7,November,heatmap,highest,1,School [1],219,219,8.27,Correct,"[[187, 10, 183, 231, 62, 19, 33, 0, 102, 10, 219, 4], [194, 184, 227, 0, 96, 97, 47, 0, 100, 195, 132, 58], [215, 215, 224, 110, 220, 60, 98, 0, 204, 61, 146, 109], [10, 224, 176, 31, 84, 68, 50, 0, 113, 220, 202, 93], [208, 2, 115, 2, 108, 67, 13, 0, 73, 235, 167, 45], [5, 83, 24, 70, 34, 210, 100, 0, 37, 84, 114, 107], [9, 153, 72, 47, 94, 181, 10, 0, 185, 204, 203, 27], [143, 123, 150, 44, 133, 120, 93, 0, 54, 36, 32, 27], [132, 225, 174, 185, 97, 137, 28, 0, 208, 0, 203, 63], [139, 60, 6, 54, 105, 80, 36, 0, 156, 60, 211, 54]]"
20241111_175523,7,8,April,heatmap,lowest,7,School [7],13,13,10.77,Correct,"[[229, 69, 220, 121, 204, 51, 94, 0, 202, 43, 218, 107], [30, 114, 213, 105, 174, 44, 33, 0, 219, 82, 48, 10], [84, 48, 115, 213, 72, 192, 97, 0, 15, 50, 63, 23], [160, 65, 23, 236, 202, 203, 7, 0, 180, 215, 60, 85], [166, 219, 186, 197, 50, 4, 8, 0, 183, 1, 76, 18], [95, 153, 212, 71, 207, 33, 112, 0, 89, 222, 17, 95], [156, 79, 56, 13, 178, 143, 11, 0, 53, 28, 6, 57], [37, 134, 154, 57, 234, 167, 11, 0, 236, 92, 198, 35], [167, 60, 111, 171, 224, 11, 84, 0, 63, 232, 44, 4], [10, 79, 205, 43, 82, 11, 18, 0, 70, 41, 208, 38]]"
20241111_175523,7,9,January,heatmap,highest,7,School [7],213,213,11.43,Correct,"[[151, 179, 80, 118, 156, 63, 110, 0, 63, 184, 144, 65], [115, 64, 111, 185, 111, 151, 55, 0, 121, 155, 202, 109], [7, 27, 101, 150, 64, 205, 34, 0, 56, 0, 17, 109], [193, 172, 139, 206, 109, 26, 101, 0, 213, 103, 220, 18], [196, 43, 138, 171, 114, 220, 84, 0, 65, 55, 158, 110], [89, 177, 143, 58, 21, 139, 114, 0, 26, 159, 104, 1], [213, 137, 43, 140, 27, 76, 99, 0, 162, 50, 219, 78], [162, 112, 177, 83, 197, 170, 20, 0, 14, 169, 141, 53], [46, 86, 129, 130, 67, 14, 103, 0, 116, 171, 185, 9], [82, 49, 185, 23, 74, 133, 34, 0, 3, 72, 76, 29]]"
20241111_175523,7,10,December,heatmap,lowest,10,School [8],15,21,7.11,Wrong,"[[222, 33, 71, 113, 50, 56, 51, 0, 140, 4, 121, 25], [200, 224, 222, 34, 14, 16, 1, 0, 176, 131, 42, 97], [61, 225, 43, 217, 107, 114, 11, 0, 168, 94, 128, 62], [141, 117, 148, 44, 195, 14, 75, 0, 156, 56, 90, 99], [168, 105, 100, 58, 205, 185, 10, 0, 15, 43, 3, 95], [60, 98, 223, 54, 12, 227, 14, 0, 70, 21, 1, 100], [194, 21, 45, 87, 55, 11, 46, 0, 116, 67, 155, 56], [206, 121, 17, 135, 188, 133, 79, 0, 143, 53, 141, 15], [70, 67, 95, 212, 93, 63, 91, 0, 0, 97, 182, 71], [31, 80, 216, 39, 31, 200, 106, 0, 229, 168, 81, 21]]"
20241111_175523,7,1,October,scatter,highest,2,School [2],228,228,6.98,Correct,"[[23, 229, 71, 16, 127, 107, 4, 0, 69, 115, 36, 75], [127, 121, 65, 158, 64, 65, 18, 0, 139, 228, 116, 93], [229, 161, 197, 228, 139, 27, 75, 0, 134, 168, 12, 4], [200, 68, 34, 234, 32, 115, 106, 0, 193, 28, 114, 108], [9, 24, 69, 45, 69, 205, 53, 0, 162, 65, 9, 83], [174, 123, 154, 124, 162, 73, 5, 0, 193, 141, 138, 17], [182, 107, 158, 7, 6, 159, 82, 0, 187, 51, 81, 65], [137, 211, 188, 130, 23, 9, 44, 0, 14, 159, 117, 71], [45, 229, 27, 122, 8, 230, 2, 0, 11, 176, 165, 76], [63, 153, 62, 99, 217, 183, 43, 0, 74, 5, 0, 110]]"
20241111_175523,7,2,April,scatter,lowest,5,School [5],20,20,8.44,Correct,"[[15, 235, 119, 161, 90, 115, 88, 0, 188, 30, 126, 110], [124, 168, 125, 27, 7, 189, 111, 0, 97, 14, 207, 36], [162, 125, 166, 77, 219, 197, 26, 0, 123, 236, 59, 100], [33, 36, 129, 194, 206, 67, 42, 0, 210, 100, 212, 106], [185, 144, 90, 20, 41, 25, 63, 0, 151, 110, 119, 16], [12, 4, 49, 119, 113, 169, 5, 0, 18, 120, 42, 5], [202, 110, 27, 187, 143, 154, 60, 0, 9, 29, 185, 51], [139, 107, 92, 101, 28, 86, 56, 0, 159, 140, 96, 22], [158, 80, 102, 161, 128, 201, 76, 0, 235, 103, 0, 39], [54, 138, 3, 55, 160, 47, 113, 0, 115, 221, 99, 25]]"
20241111_175523,7,3,February,scatter,highest,2,School [2],206,206,4.91,Correct,"[[158, 107, 144, 193, 28, 135, 98, 0, 212, 131, 217, 104], [137, 206, 132, 119, 29, 159, 61, 0, 17, 114, 59, 56], [100, 152, 87, 231, 194, 111, 68, 0, 223, 30, 115, 43], [147, 172, 146, 54, 210, 139, 103, 0, 77, 48, 163, 14], [108, 194, 165, 3, 125, 85, 57, 0, 235, 56, 34, 6], [100, 159, 175, 108, 38, 158, 19, 0, 127, 0, 227, 93], [43, 124, 191, 146, 99, 75, 93, 0, 13, 187, 55, 64], [111, 64, 123, 33, 161, 47, 25, 0, 225, 116, 62, 46], [179, 125, 1, 125, 226, 43, 44, 0, 137, 162, 20, 68], [38, 84, 169, 46, 219, 177, 39, 0, 94, 230, 186, 101]]"
20241111_175523,7,4,April,scatter,lowest,4,School [4],5,5,11.25,Correct,"[[91, 193, 128, 224, 200, 79, 97, 0, 87, 230, 53, 21], [28, 4, 197, 63, 227, 19, 24, 0, 186, 176, 219, 16], [57, 142, 14, 27, 45, 191, 59, 0, 40, 150, 23, 103], [83, 141, 113, 5, 124, 24, 44, 0, 99, 162, 118, 112], [206, 167, 206, 139, 204, 1, 64, 0, 226, 49, 35, 4], [67, 32, 176, 212, 230, 66, 116, 0, 228, 125, 139, 75], [138, 168, 66, 53, 21, 162, 91, 0, 72, 180, 90, 40], [231, 236, 129, 126, 145, 62, 87, 0, 205, 89, 84, 85], [213, 129, 52, 205, 42, 21, 11, 0, 213, 197, 41, 117], [102, 38, 187, 15, 124, 163, 101, 0, 103, 4, 69, 47]]"
20241111_175523,7,5,June,scatter,highest,9,School [9],227,227,11.33,Correct,"[[185, 110, 215, 35, 19, 9, 114, 0, 172, 190, 150, 91], [167, 23, 41, 38, 25, 16, 62, 0, 121, 143, 212, 49], [1, 155, 149, 57, 47, 7, 34, 0, 211, 47, 173, 86], [219, 98, 60, 30, 172, 73, 105, 0, 195, 172, 186, 8], [234, 157, 152, 45, 108, 121, 13, 0, 27, 195, 15, 60], [170, 101, 8, 19, 31, 199, 95, 0, 80, 35, 34, 105], [220, 1, 13, 69, 42, 55, 90, 0, 31, 129, 226, 30], [141, 81, 105, 204, 219, 25, 89, 0, 102, 168, 222, 50], [178, 18, 213, 63, 147, 227, 69, 0, 24, 124, 143, 71], [24, 161, 169, 85, 74, 130, 21, 0, 1, 121, 209, 112]]"
20241111_175523,7,6,August,scatter,lowest,4,"School [1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0,0,25.92,Correct,"[[158, 14, 96, 28, 195, 103, 5, 0, 18, 225, 34, 32], [59, 204, 197, 76, 26, 221, 71, 0, 155, 185, 105, 11], [6, 203, 146, 185, 112, 29, 3, 0, 23, 12, 105, 6], [32, 84, 47, 203, 114, 40, 98, 0, 25, 59, 76, 110], [148, 88, 105, 73, 167, 153, 7, 0, 165, 155, 38, 118], [29, 60, 212, 201, 99, 81, 115, 0, 111, 214, 13, 11], [94, 223, 96, 11, 176, 177, 40, 0, 117, 151, 194, 99], [176, 48, 157, 39, 111, 3, 56, 0, 129, 49, 206, 2], [157, 63, 83, 111, 205, 84, 87, 0, 130, 87, 210, 108], [94, 233, 146, 99, 89, 211, 6, 0, 200, 132, 53, 100]]"
